Timestamp,cmd_WRJ1,cmd_WRJ2,cmd_FFJ1,cmd_FFJ2,cmd_FFJ3,cmd_FFJ4,cmd_MFJ1,cmd_MFJ2,cmd_MFJ3,cmd_MFJ4,cmd_RFJ1,cmd_RFJ2,cmd_RFJ3,cmd_RFJ4,cmd_LFJ1,cmd_LFJ2,cmd_LFJ3,cmd_LFJ4,cmd_LFJ5,cmd_THJ1,cmd_THJ2,cmd_THJ3,cmd_THJ4,cmd_THJ5,state_WRJ1,state_WRJ2,state_FFJ1,state_FFJ2,state_FFJ3,state_FFJ4,state_MFJ1,state_MFJ2,state_MFJ3,state_MFJ4,state_RFJ1,state_RFJ2,state_RFJ3,state_RFJ4,state_LFJ1,state_LFJ2,state_LFJ3,state_LFJ4,state_LFJ5,state_THJ1,state_THJ2,state_THJ3,state_THJ4,state_THJ5,diag_current_WRJ1,diag_effort_WRJ1,diag_cmd_effort_WRJ1,diag_current_WRJ2,diag_effort_WRJ2,diag_cmd_effort_WRJ2,diag_current_FFJ0,diag_effort_FFJ0,diag_cmd_effort_FFJ0,diag_current_FFJ3,diag_effort_FFJ3,diag_cmd_effort_FFJ3,diag_current_FFJ4,diag_effort_FFJ4,diag_cmd_effort_FFJ4,diag_current_MFJ0,diag_effort_MFJ0,diag_cmd_effort_MFJ0,diag_current_MFJ3,diag_effort_MFJ3,diag_cmd_effort_MFJ3,diag_current_MFJ4,diag_effort_MFJ4,diag_cmd_effort_MFJ4,diag_current_RFJ0,diag_effort_RFJ0,diag_cmd_effort_RFJ0,diag_current_RFJ3,diag_effort_RFJ3,diag_cmd_effort_RFJ3,diag_current_RFJ4,diag_effort_RFJ4,diag_cmd_effort_RFJ4,diag_current_LFJ0,diag_effort_LFJ0,diag_cmd_effort_LFJ0,diag_current_LFJ3,diag_effort_LFJ3,diag_cmd_effort_LFJ3,diag_current_LFJ4,diag_effort_LFJ4,diag_cmd_effort_LFJ4,diag_current_LFJ5,diag_effort_LFJ5,diag_cmd_effort_LFJ5,diag_current_THJ1,diag_effort_THJ1,diag_cmd_effort_THJ1,diag_current_THJ2,diag_effort_THJ2,diag_cmd_effort_THJ2,diag_current_THJ3,diag_effort_THJ3,diag_cmd_effort_THJ3,diag_current_THJ4,diag_effort_THJ4,diag_cmd_effort_THJ4,diag_current_THJ5,diag_effort_THJ5,diag_cmd_effort_THJ5
1777386345.2097247,-5.164124165447056e-09,2.4744905738750774e-09,0,6.702928819461258e-08,1.1794079918990534e-07,7.447908358911329e-09,0,5.852650868926241e-08,1.0877008676924828e-07,7.602128619739212e-09,0,5.2025299257509845e-08,9.949897461662092e-08,-7.447908313054409e-09,0,7.534419359345468e-08,5.2418877877951183e-08,-7.124048132317163e-09,2.5064055041745056e-08,-2.1881867700870982e-07,2.049852814863e-07,-2.6315749384069994e-07,1.1999998972154717,7.415477419179442e-08,-0.04084559231978807,-0.0068473301275217,-0.0031415926535897643,0.0302076216691326,0.02286311517017449,-0.015174835459859337,-0.002412897583402296,0.026966460545835125,0.019979554994253815,-0.019263448505176282,0.0022397286028444374,0.019565078803495173,0.022234971180850185,0.005715566734260936,0.002689719737662466,0.010758878950649975,0.01840308112952959,-0.01453766009470334,0.018749690354361345,0.028144739281510314,0.027774403174057292,-0.023598712140469297,1.1685774877308615,-0.023613166971316366,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.2100577,-5.164124165447056e-09,2.4744905738750774e-09,0,6.702928819461258e-08,1.1794079918990534e-07,7.447908358911329e-09,0,5.852650868926241e-08,1.0877008676924828e-07,7.602128619739212e-09,0,5.2025299257509845e-08,9.949897461662092e-08,-7.447908313054409e-09,0,7.534419359345468e-08,5.2418877877951183e-08,-7.124048132317163e-09,2.5064055041745056e-08,-2.1881867700870982e-07,2.049852814863e-07,-2.6315749384069994e-07,1.1999998972154717,7.415477419179442e-08,-0.04057255128041593,-0.006857439230259283,-0.0031415926535897643,0.028894246813952917,0.02283892651108256,-0.01517848837686195,-0.0030161219792528837,0.026966460545835125,0.019970147861632707,-0.0192815317951639,0.0007465762009481458,0.020962584432316245,0.022196824465913877,0.0057637603964625595,0.0033621496720780963,0.010758878950649975,0.018377473095369638,-0.01456605290324923,0.01875941312672228,0.028121340532603983,0.027771714979069752,-0.023592517221238424,1.168525177562091,-0.02363086631390517,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.217975,-5.164124165447056e-09,2.4744905738750774e-09,0,6.702928819461258e-08,1.1794079918990534e-07,7.447908358911329e-09,0,5.852650868926241e-08,1.0877008676924828e-07,7.602128619739212e-09,0,5.2025299257509845e-08,9.949897461662092e-08,-7.447908313054409e-09,0,7.534419359345468e-08,5.2418877877951183e-08,-7.124048132317163e-09,2.5064055041745056e-08,-2.1881867700870982e-07,2.049852814863e-07,-2.6315749384069994e-07,1.1999998972154717,7.415477419179442e-08,-0.040463136754447446,-0.006859641725580466,-0.0031415926535897643,0.0302076216691326,0.022839355890407254,-0.015181603824830761,-0.002412897583402296,0.026966460545835125,0.019975565517461123,-0.019277758937926014,0.0,0.019565078803495173,0.022207959136818854,0.005792268186153553,0.002689719737662466,0.010758878950649975,0.018370279601919955,-0.014587874040892885,0.01875899462309541,0.0282075697620331,0.027781667091873342,-0.02359382301794512,1.1685372933907276,-0.023612528641470176,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.2257617,-3.4261547740491503e-06,3.0032413284029195e-06,0,5.648228164178055e-05,0.00012047596268295069,9.01491416477983e-06,0,4.9893297725942646e-05,0.00011027364461916009,9.201539702646244e-06,0,4.461389700396227e-05,0.00010042353811110964,-9.014852707544918e-06,0,6.11734512758341e-05,5.850039915935156e-05,-8.624243369523184e-06,2.2146952135350117e-05,0.00015265131982885555,0.00018572885544752615,-0.00042624372790403255,1.2000191843882029,-1.4830090195741065e-06,-0.040480550096846035,-0.006855271290271063,-0.0031415926535897643,0.0302076216691326,0.02281864851863039,-0.015174465165007324,-0.002412897583402296,0.026966460545835125,0.019967703001748677,-0.019291572760872715,0.0014931524018962916,0.020962584432316245,0.022218490441273213,0.005775851063794784,0.0033621496720780963,0.009414019081818714,0.018393628681532784,-0.014607880646810156,0.018769043469088368,0.028249004813442297,0.027786452489273403,-0.0235941903216838,1.1685498186707102,-0.02362928392044055,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.2419484,-1.3454854256823093e-05,1.2223004411722642e-05,0,0.00017274416654926208,0.0004710515689702165,3.658048002754156e-05,0,0.00015214734159750372,0.00043104013011316183,3.733745776149257e-05,0,0.0001358884117207478,0.00039246933328208693,-3.657929496439727e-05,0,0.00019393236831638484,0.00023130384835315428,-3.501127974494918e-05,8.70272205209847e-05,0.0009927464756932028,0.0007550049422953879,-0.001799604762556293,1.2002186833052615,-0.00014951706556069912,-0.040051801840670344,-0.006857780364451722,-0.0031415926535897643,0.0302076216691326,0.022844520256847283,-0.01516843638927601,-0.002412897583402296,0.026966460545835125,0.0199970510283801,-0.019322552897592597,0.0007465762009481458,0.019565078803495173,0.022226908592671554,0.005813921382286657,0.0033621496720780963,0.009414019081818714,0.01838359591087885,-0.014624630196308096,0.01875881795262382,0.028244731514383392,0.02778596593736889,-0.023599946879733845,1.168557644584273,-0.023635423506725872,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.242258,-1.3454854256823093e-05,1.2223004411722642e-05,0,0.00017274416654926208,0.0004710515689702165,3.658048002754156e-05,0,0.00015214734159750372,0.00043104013011316183,3.733745776149257e-05,0,0.0001358884117207478,0.00039246933328208693,-3.657929496439727e-05,0,0.00019393236831638484,0.00023130384835315428,-3.501127974494918e-05,8.70272205209847e-05,0.0009927464756932028,0.0007550049422953879,-0.001799604762556293,1.2002186833052615,-0.00014951706556069912,-0.04002270577083774,-0.006853899561163026,-0.0031415926535897643,0.0302076216691326,0.022845012449686078,-0.01517303989181077,-0.002412897583402296,0.026966460545835125,0.020011685192549523,-0.019278780675587602,0.0007465762009481458,0.022360090061137317,0.022252039904753454,0.005793167232340143,0.002689719737662466,0.012103738819481236,0.018391639870692974,-0.014615614224525033,0.018750112838368988,0.028170274987290026,0.02777738525882796,-0.02358265664761073,1.1684270715038878,-0.0236314867884935,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.2497334,-1.3454854256823093e-05,1.2223004411722642e-05,0,0.00017274416654926208,0.0004710515689702165,3.658048002754156e-05,0,0.00015214734159750372,0.00043104013011316183,3.733745776149257e-05,0,0.0001358884117207478,0.00039246933328208693,-3.657929496439727e-05,0,0.00019393236831638484,0.00023130384835315428,-3.501127974494918e-05,8.70272205209847e-05,0.0009927464756932028,0.0007550049422953879,-0.001799604762556293,1.2002186833052615,-0.00014951706556069912,-0.04021163665846016,-0.006850239804209772,-0.0031415926535897643,0.0302076216691326,0.022845440017215574,-0.015158240425713813,-0.002412897583402296,0.026966460545835125,0.020010200209348628,-0.01925772284676566,0.0014931524018962916,0.020962584432316245,0.02228699743153038,0.005764188437844044,0.002689719737662466,0.010758878950649975,0.01839859737569786,-0.014586417997015447,0.018751375617240093,0.028120088585518392,0.02777160251681514,-0.023585173872634944,1.1684569337841124,-0.023637344983241385,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.258075,-2.7587670312778166e-05,2.7691263136121558e-05,0,0.00034016005907148284,0.0010126158738487413,8.265073198160786e-05,0,0.0003000461749334415,0.0009258417210519863,8.436016382002464e-05,0,0.00026818773330860673,0.000842555873351296,-8.264463627692667e-05,0,0.00038033486507878017,0.000501358474152779,-7.915446049559005e-05,0.00018747164001018616,0.0023453994775622794,0.0017456131506816154,-0.003987351764231432,1.2005959555505765,-0.00047924001512877586,-0.040257752260349264,-0.006847510973280828,-0.0031415926535897643,0.0302076216691326,0.022823849872324258,-0.015153379196955448,-0.002412897583402296,0.026966460545835125,0.020007837464709393,-0.019239760029761698,0.0007465762009481458,0.019565078803495173,0.022267618763562154,0.005789902410699515,0.002689719737662466,0.010758878950649975,0.018375470479612428,-0.014595322759816894,0.018770608966909026,0.028060591740752754,0.027764745464531594,-0.023580929942658323,1.1685099235926955,-0.023635225945531198,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.2736857,-4.328139678661804e-05,4.974092863852455e-05,0,0.0005673740877713364,0.001714721366290104,0.00014808552378712064,0,0.0005022218649187812,0.0015661454771519541,0.00015114625132576581,0,0.0004495551610255986,0.0014242896730108745,-0.0001480659125859492,1.9614180851563206e-05,0.0006159641206799721,0.0008560444111569913,-0.00014192474366966494,0.0003171547844111877,0.0040504993129376115,0.0031579690793732524,-0.006858361000875523,1.2011211366455037,-0.0009853484322548702,-0.040309076030152144,-0.006851853455109416,-0.0031415926535897643,0.0302076216691326,0.022825111487938223,-0.015149980142386011,-0.002412897583402296,0.026966460545835125,0.020019680246911104,-0.019205498308142797,0.0014931524018962916,0.020962584432316245,0.02228710612230682,0.0057717797063669175,0.002689719737662466,0.009414019081818714,0.018368580474072138,-0.014591473069917683,0.018777116727048876,0.02793990289537952,0.027750831468260163,-0.023577555797597523,1.168443797977069,-0.023657383224523855,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
1777386345.2738643,-4.328139678661804e-05,4.974092863852455e-05,0,0.0005673740877713364,0.001714721366290104,0.00014808552378712064,0,0.0005022218649187812,0.0015661454771519541,0.00015114625132576581,0,0.0004495551610255986,0.0014242896730108745,-0.0001480659125859492,1.9614180851563206e-05,0.0006159641206799721,0.0008560444111569913,-0.00014192474366966494,0.0003171547844111877,0.0040504993129376115,0.0031579690793732524,-0.006858361000875523,1.2011211366455037,-0.0009853484322548702,-0.04035021270049676,-0.0068551062051756435,-0.0031415926535897643,0.0302076216691326,0.02284855701751432,-0.015157308927114156,-0.002412897583402296,0.026966460545835125,0.019990911405703343,-0.019249158216045944,0.0007465762009481458,0.020962584432316245,0.022241229303240382,0.005800134618463248,0.0033621496720780963,0.010758878950649975,0.018363083901682037,-0.01459906137833359,0.018775149720361605,0.02794525868560578,0.027751451865487865,-0.023574712430290513,1.1684666392649687,-0.02365937093565076,0.033000,-52.557660,123.180036,0.003000,14.787685,-24.451319,0.009000,-74.123132,76.867522,0.010000,3.223753,-53.334353,0.010000,-23.563883,-43.231686,0.007000,-127.447414,69.732119,0.006000,-6.413481,-47.225859,0.019000,-20.431021,-55.629714,0.006000,83.168467,-31.958084,0.007000,-21.584660,51.303816,0.000000,-71.463776,0.000000,0.015000,-54.641197,69.414942,0.013000,-29.161021,43.072322,0.006000,4.514142,-40.574436,0.015000,-137.514300,53.277088,0.007000,5.405378,-64.690412,0.015000,-79.016486,68.118317,0.023000,15.147272,-69.383712,0.016000,-38.649423,70.521820,0.012000,-11.874079,53.488766
