time,rh_WRJ1_pos,rh_WRJ2_pos,rh_FFJ1_pos,rh_FFJ2_pos,rh_FFJ3_pos,rh_FFJ4_pos,rh_MFJ1_pos,rh_MFJ2_pos,rh_MFJ3_pos,rh_MFJ4_pos,rh_RFJ1_pos,rh_RFJ2_pos,rh_RFJ3_pos,rh_RFJ4_pos,rh_LFJ1_pos,rh_LFJ2_pos,rh_LFJ3_pos,rh_LFJ4_pos,rh_LFJ5_pos,rh_THJ1_pos,rh_THJ2_pos,rh_THJ3_pos,rh_THJ4_pos,rh_THJ5_pos,rh_WRJ1_vel,rh_WRJ2_vel,rh_FFJ1_vel,rh_FFJ2_vel,rh_FFJ3_vel,rh_FFJ4_vel,rh_MFJ1_vel,rh_MFJ2_vel,rh_MFJ3_vel,rh_MFJ4_vel,rh_RFJ1_vel,rh_RFJ2_vel,rh_RFJ3_vel,rh_RFJ4_vel,rh_LFJ1_vel,rh_LFJ2_vel,rh_LFJ3_vel,rh_LFJ4_vel,rh_LFJ5_vel,rh_THJ1_vel,rh_THJ2_vel,rh_THJ3_vel,rh_THJ4_vel,rh_THJ5_vel
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.08369083963146028,-0.003835608050704639,0.1670552704804792,0.263298293525523,0.035429914372981576,-0.12272903360751404,0.16685691731946234,0.24879573714299513,-0.0007383576905687203,-0.05405500895920294,0.16692537436322857,0.24911542424847086,-0.0007000237522314278,-0.005187343230979984,0.15773681085733662,0.21614376500306623,0.05640015062030817,-0.17560260113982262,0.45445487844147675,-0.002538757030402241,0.019503838858622675,0.10946249643739633,0.5534981241974635,0.03957269958895678,-0.055,0.0,0.13725294623803597,-0.005893535235527761,0.0,0.32,-0.00773977211217168,-0.07931705818213282,-0.2675076655631037,-0.6639767840789764,-0.014772972019482411,-0.06668538000829305,-0.17175939581477948,-0.23024960306478431,0.2971647808913405,-0.01430773532423189,-0.06316460836924326,-0.16697327184756522,-0.2441612784584576,-0.12309947432888377,0.03309687331555396,0.10568447362576118,0.2574606024441111,-0.8524389321955762
0.2,-0.06678027623878866,-0.003503057522052813,0.166670433817047,0.2578089139974078,0.01726153194469461,-0.1685399051431045,0.16643318206619365,0.24647775549054515,-0.0053450000758266565,-0.06804440236219844,0.1665127435478849,0.2469932262458855,-0.005244361624155943,-0.027543416876345917,0.15878304052716605,0.21881060482252146,0.05987719960101887,-0.22932014996797823,0.4547123822260243,-0.002440685514940649,0.012706392777751338,0.10944829923787242,0.5724779629827924,0.026440736573977105,-0.055,0.0,0.1767015447479339,0.0060474433314296,0.0,0.32,-0.001367617340012011,-0.035096570956656276,-0.11459484647930437,-0.3098153229843542,-0.00022565912267527038,-0.005564588038238359,0.001060010970289225,-0.08490257742794653,-0.09592805358152295,-0.00023627212196815578,-0.004326934679875484,0.00038220205192110435,-0.18037516975548668,-0.10799174741757067,0.0007969908110582525,-0.005150375732681448,-0.04627528586682154,-0.32958380391050324
0.3,-0.04974738589082334,-0.003226516385621404,0.16660795123329075,0.25529747069496994,0.009017722473090102,-0.19131098966183527,0.16645529473803936,0.24618965636713458,-0.004940449378100665,-0.07459562045511878,0.1665338758518408,0.24675028664720622,-0.004871712304220849,-0.04010837030020641,0.158793285518355,0.2182088621596894,0.05565938455257532,-0.24911281352415585,0.4462411257469915,-0.0025727689669984583,0.00822041701517971,0.10944388221583547,0.5832395933998521,0.0179794657686913,-0.055,0.0,0.17161287318499976,-0.010647286398097795,0.0,0.32,-0.0011930224743393805,-0.0228805666770067,-0.07010293017433653,-0.19318997424968543,-0.0009243810615535055,-0.006959753645620831,-0.004998471765248404,-0.09170414482511743,-0.09170575998560099,-0.0009526925455768865,-0.009104134436045007,-0.004158620272353811,-0.016407597837872608,-0.07068691791132367,0.002760053633601529,-4.244494216589772e-5,-0.042393748967639346,0.024664198210568172
0.4,-0.03360254797427288,-0.0037393337613601265,0.16659542855828327,0.25385288485894364,0.004404627808972521,-0.20547683212696466,0.16648756520829894,0.24604555425065688,-0.004392832973856749,-0.08108290605521214,0.16656594848381778,0.24649898805105047,-0.0043343669780625885,-0.04252391572293788,0.15877995174659504,0.2175670439515859,0.0513885987166042,-0.2490991056781503,0.43818743113295217,-0.0026325537443985902,0.005579899882732456,0.10944314549316694,0.5902350579910713,0.012948810425413,-0.055,0.0,0.151656117215255,-0.002739582106015594,0.0,0.32,0.0001887667349038485,-0.009619651711137222,-0.030444060515967493,-0.10334217840936573,0.0005713384996140095,0.00019262814383098095,0.007995322506959017,-0.047000675739696886,-0.0630095426096301,0.000560207551754798,-0.000621224661659527,0.007603910816049399,-0.0215623157943997,-0.03788624495141412,-0.0005717655915696857,-0.006097080078161995,-0.03455494013383948,0.000215886218025941
0.5,-0.019482959952752763,-0.0038725113595792075,0.16662486140439542,0.2531834036964499,0.002314653985441338,-0.2131625379715537,0.16654678860827585,0.24612392092421154,-0.003576393077026757,-0.08450134250791928,0.1666237481620037,0.2465182015892544,-0.003562613737507355,-0.04445555186827656,0.15873634309735674,0.21713640494676437,0.04896827411198513,-0.249082159408636,0.43378903960802534,-0.0026770471833502986,0.004050042656401994,0.10944176586030542,0.5946967111980247,0.010022797494930949,-0.055,0.0,0.13087046519425627,-0.00016231899240285157,0.0,0.32,0.00036041785350812423,-0.004322268566839882,-0.013180305903145957,-0.0547276768120867,0.0005881683374755582,0.00120997748613261,0.008084432223774305,-0.02318660643417994,-0.027215147288696458,0.0005718763121609989,0.0008304619226892768,0.007647867628324989,-0.017638249286820444,-0.02192942420550945,-0.0002645806501153353,-0.0026167790642698343,-0.01495383555541288,0.00013191439379701348
0.6,-0.007376555993492254,-0.0038052171715341615,0.16666351783034938,0.25291115281535326,0.0015137839501113265,-0.2170824337612299,0.16660336713391297,0.24626949599575235,-0.002791396710608191,-0.08600855567657102,0.16667862055737134,0.24664520325808229,-0.0028111146523168117,-0.04613706187577126,0.15872503551428752,0.2170001843797362,0.04814205814427833,-0.24907166291611,0.4322748387749185,-0.0027120675348214964,0.003173200390589809,0.10944088418840052,0.5973984947993787,0.008355737010579,-0.055,0.0,0.1115732829112985,0.0013809073250632704,0.0,0.32,0.00040197178559575283,-0.0014015746761418466,-0.003753434740140425,-0.026160827409990425,0.0005406237183981078,0.0016460020207750346,0.007598141625586343,-0.008118171021781903,-0.005111880302223266,0.0005232424347631192,0.0016441024745389831,0.0073947758940728775,-0.016250856790648402,-0.01222082516553318,1.600844875412627e-5,-0.0003298020205993449,-0.0027235020876333936,8.1696386620118e-5
0.7,0.002898389449189557,-0.0036175140535929526,0.16670383136242617,0.2528604585252268,0.001423943879270061,-0.2187815169973984,0.16665469081953466,0.24644474667177554,-0.0020590100236381726,-0.08631671036393906,0.16672825722760232,0.2468362941876709,-0.002082302014888609,-0.047731077089145514,0.15873544434840448,0.21703397417781584,0.04823705296101439,-0.24906167604132984,0.43243726956421363,-0.0027399161178786715,0.0026905923560631706,0.10944032830012623,0.5989957809182499,0.0074512873036956,-0.055,0.0,0.09431248833669845,0.0022283269523976673,0.0,0.32,0.00039814652722634596,0.00020982459524822758,0.0013385436897227969,-0.009464116294399316,0.00048326048174740385,0.0018075661697961648,0.006952584212353936,0.000980788432280557,0.006965442017551511,0.00046927810619704535,0.0020981552515098507,0.0070918457747473265,-0.01536984703060294,-0.006431087835751711,0.0001871087759354374,0.0008937906583249142,0.003916095847828423,0.0008139220527908319
0.8,0.011593885192404691,-0.0034058234125647737,0.16674120459498948,0.2529165117725128,0.0016659776162841252,-0.2193199165011061,0.16669835669118893,0.24661562503305173,-0.0014225023727386472,-0.0860847647637031,0.16677092134554705,0.24703741508861515,-0.0014246897288592985,-0.04900586102034811,0.15876144701050401,0.2171558123704724,0.04876077054245106,-0.24855365968820176,0.43335777244660767,-0.002762908706103207,0.0024302428448224923,0.10943999339685136,0.5999071341702499,0.006975852370900397,-0.055,0.0,0.08000137029881217,0.0020264243856862123,0.0,0.32,0.00035265774516904104,0.0008374186561366866,0.003269214443174762,-0.002210278010798407,0.0003998338599388239,0.001629448168709478,0.0058949382400352995,0.00325331551497447,0.010459860464672212,0.00039140570584709263,0.0019340487499403412,0.006147292853876921,-0.010480957648626518,-0.0033338827194284407,0.0002959643007900436,0.0013791983890854662,0.005941845765368432,0.008419234977504339
0.9,0.01896895362900905,-0.003208796955373344,0.16677455272025438,0.2530158712279591,0.0020391252187589573,-0.21934955534499057,0.16673541955265206,0.24677095690188605,-0.0008716940420448658,-0.0857151810706319,0.16680722139987722,0.24722288785041224,-0.0008461704425865618,-0.04989201223868098,0.15879123754667485,0.21729426700192211,0.04936328314182209,-0.24753284956489535,0.4344249860843503,-0.002780502197236735,0.0022943103284225647,0.10943981356164188,0.6004464072794722,0.006737310634417656,-0.055,0.0,0.06781807869780868,0.0019235788175117183,0.0,0.32,0.0003143071727709256,0.0011025512984496634,0.004042650517928639,0.001174549280090262,0.0003431567012553692,0.0014742739811771418,0.005137784513361249,0.003973964300310584,0.010614824059057181,0.00033627131938401914,0.0017709609499636405,0.005435187208702437,-0.007483465496765819,-0.0016153648303187838,0.0002928449776878196,0.0013551475068036627,0.005955731032032592,0.011439466950569039
1.0,0.02521655138958582,-0.0030199935239486747,0.16680405920035313,0.253129990281914,0.002452104289703362,-0.2191488697294689,0.1667672402817565,0.24691004266690295,-0.0003925727183076719,-0.08531263240797608,0.16683841942110617,0.24739090801936198,-0.00033607339078349746,-0.050539143894076405,0.15881926735869475,0.21742321015870775,0.04993464782047741,-0.24634509804615012,0.4354490344498351,-0.002794404764350599,0.002225973372812124,0.10943970888273603,0.6007775894893858,0.006626203545654753,-0.055,0.0,0.05740872785737454,0.0018554692709978672,0.0,0.32,0.0002759339426834008,0.0011548590887175865,0.004137908103036443,0.0026150273695321417,0.00029432330068059824,0.0013065115554617933,0.004455196838956528,0.004002279076812186,0.009778918957657364,0.00028871502341851885,0.0015874323678900398,0.00477379183982976,-0.005596339524926398,-0.0007039481072145476,0.0002660945950612961,0.0012152100287906014,0.005426629452626199,0.012044087143721056
1.1,0.030501951835698402,-0.0028374012354800463,0.1668297958940486,0.2532433313484107,0.0028556919902351747,-0.2188585461156112,0.16679448405666464,0.24703230962896552,2.1501515719651784e-5,-0.08492464687232354,0.16686515694179527,0.24754025434346819,0.00011013365043868468,-0.05103231266452919,0.1588442812310459,0.2175365803120318,0.05044402910044299,-0.24516144421781955,0.4363712113741566,-0.0028056909056224824,0.0021937359919950478,0.10943964621871403,0.6009886918998416,0.006582056822438898,-0.055,0.0,0.04853773761466174,0.0017968604672057473,0.0,0.32,0.00023922856831585943,0.0011002595047675248,0.0038976651672873236,0.003080799783880749,0.0002515113955516694,0.0011400387056470607,0.0038374171880004235,0.0037266688953804137,0.00864440079988493,0.00024695944574598704,0.0014000685881686026,0.00415888449356667,-0.004346889827730159,-0.0002317409686817064,0.00023399483634441485,0.001051664948251213,0.004753197236539796,0.011506517875934253
1.2,0.034968441011069065,-0.002660641427925216,0.16685200921544152,0.2533485097931667,0.0032269988832448796,-0.21854820488610788,0.16681772701450368,0.2471384204094993,0.0003771782105040091,-0.08457101777480482,0.1668879893117978,0.24767120182406127,0.0004975381136094728,-0.051420934730273836,0.15886608252467022,0.21763378287554958,0.050885447712612046,-0.24405969985718048,0.43717712123896346,-0.002815018608925681,0.0021804466225086297,0.10943960747203571,0.6011290071356866,0.006572035177818024,-0.055,0.0,0.04099770932802045,0.0017378468824904984,0.0,0.32,0.000205624580933135,0.0009987744487639325,0.003515305337170516,0.003073998273483486,0.00021423280194629498,0.000984487308466673,0.003287511322587435,0.0033363835976034867,0.00748122421949079,0.00021054310768619904,0.0012209089075849561,0.003598836478094529,-0.0034735324249093903,2.9505408987166452e-6,0.00020234810668121696,0.000894691338874224,0.00408186465961098,0.010481487607295982
